id,tipo_geometria,num_puntos,longitud,latitud,longitud_final,latitud_final,centro_longitud,centro_latitud,area_aproximada,cuadrante
1374,LineString,5,276095.8944,8691420.2054,275990.9397,8691982.6549,276043.643691,8691701.472659,,NE
1375,LineString,17,275495.9875,8691933.5786,275546.2628,8691345.8507,275526.149312,8691639.523682,,NE
1376,LineString,38,276635.6159,8692134.1471,278148.3516,8692694.7269,277431.333029,8692318.612973,,NE
1377,LineString,5,273850.5242,8691180.666,273948.5084,8691725.1043,273896.413839,8691453.455371,,NE
1378,LineString,18,275531.442,8691586.1601,275030.9067,8691274.1562,275230.482341,8691497.630184,,NE
1379,LineString,2,275537.3438,8691660.4546,275780.0479,8691688.3889,275658.69585,8691674.42175,,NE
1380,LineString,10,273370.1074,8690520.7362,273250.697,8691121.3445,273295.772766,8690816.380571,,NE
1381,LineString,5,276706.9851,8691495.7079,276635.7064,8692133.1972,276669.631947,8691814.25666,,NE
1382,LineString,18,274038.293,8693286.0154,274220.9967,8692130.2628,274156.331988,8692725.947534,,NE
1383,LineString,6,272927.3175,8690849.3761,272843.6692,8691089.5238,272881.077703,8690967.873308,,NE
1384,LineString,10,274821.156,8690131.0861,274134.8922,8689329.1342,274478.004287,8689730.155154,,NE
1385,MultiLineString,0,,,,,,,,Unknown
1386,LineString,108,278148.3516,8692694.7269,276635.7064,8692133.1972,277356.010842,8692738.044026,,NE
1387,LineString,12,279035.4493,8685744.3406,278637.2999,8686318.0976,278871.092152,8686056.245628,,NE
1388,LineString,30,275757.1612,8690329.027,274747.6967,8690667.2124,275252.061835,8690492.446562,,NE
1389,LineString,3,273968.9341,8691729.814,274250.2649,8691808.5207,274110.103405,8691767.390144,,NE
1390,LineString,2,276956.298,8660631.9682,276738.66,8660418.5555,276847.479,8660525.26185,,NE
1391,LineString,14,276699.8199,8684883.4591,276038.547,8684140.9618,276352.874851,8684526.890067,,NE
1392,LineString,2,275646.0646,8681762.7198,275518.2854,8681834.9825,275582.175,8681798.85115,,NE
1393,LineString,2,275842.9941,8682127.4609,275726.8022,8682193.9097,275784.89815,8682160.6853,,NE
1394,LineString,2,274978.8234,8680897.032,275132.0445,8680813.9159,275055.43395,8680855.47395,,NE
1395,LineString,2,274811.7549,8680616.9565,274953.92,8680539.6541,274882.83745,8680578.3053,,NE
1396,LineString,3,276696.6521,8684206.4973,276907.9189,8684608.3179,276801.023681,8684408.075275,,NE
1397,LineString,51,276344.8063,8683049.6717,275490.5496,8683763.3764,275946.362913,8683445.944754,,NE
1398,LineString,13,276541.2201,8683989.4502,275931.3403,8684269.1405,276205.914745,8684072.615755,,NE
1399,LineString,18,276655.6061,8684124.5489,276152.5676,8684529.0136,276405.154064,8684326.611923,,NE
1400,LineString,49,275032.5416,8682886.1554,274261.966,8681729.7604,274643.988893,8682287.51784,,NE
1401,LineString,47,275032.5416,8682886.1554,275790.2729,8683955.9092,275410.471306,8683412.524472,,NE
1402,LineString,9,275790.2729,8683955.9092,275987.5146,8684201.9774,275878.822662,8684089.343482,,NE
1403,LineString,2,302021.7077,8640358.2547,301863.6385,8639427.2344,301942.6731,8639892.74455,,NE
1404,LineString,3,301197.5904,8639611.0312,301545.137,8639074.1606,301370.372926,8639341.768159,,NE
1405,LineString,44,299716.4798,8643137.0707,302406.2385,8640914.199,301050.702891,8642004.883216,,NE
1406,LineString,6,298686.9072,8641062.1911,299463.6372,8640297.9002,299074.974257,8640679.724515,,NE
1407,LineString,25,300726.4632,8643280.3494,298688.1876,8641070.8927,300192.187549,8641967.9711,,NE
1408,LineString,22,297291.2709,8643115.6513,298393.0181,8642098.8469,297881.880675,8642661.401126,,NE
1409,LineString,49,296969.4599,8642837.8191,297425.948,8643523.465,297227.024265,8643170.288669,,NE
1410,LineString,24,276594.6475,8688049.6829,275886.7695,8688762.3263,276301.341549,8688484.847079,,NE
1411,LineString,23,273426.0082,8691731.5535,273968.9091,8691729.8604,273696.272107,8691715.327212,,NE
